"Date","229","230","231","232","233","234","236","237","238","335","336","414","416","420","421","423","424","1393","1394","1396","1397","1398","1399","1401","2969","3839","3905","3908","3910","3921","3922","3924","3937","3943","3946","3947","3948","3963","3970","3971"
"1960-06-10","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-11","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-12","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-13","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-14","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-15","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-16","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 1"," 0"," 0"," 0","0"," 1"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-17","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 1"," 0"," 0"," 0","0"," 1"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-18","0","0"," 0","0","0","1","0"," 0","0","0"," 0","0","0"," 1"," 0"," 0"," 0","1"," 1"," 0"," 1","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-19","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 1"," 0"," 1","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-20","0","0"," 0","0","1","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 1","0","0"," 0"," 0","0","0"," 0"," 0","0"," 1","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-21","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 1","0","0"," 0"," 0","0","0"," 0"," 0","0"," 1","0"," 1"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-22","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-23","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-24","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-25","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-26","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-27","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-28","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-29","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-06-30","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-01","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-02","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-03","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-04","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-05","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-06","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-07","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-08","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-09","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-10","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-11","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-12","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-13","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-14","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-15","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-16","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-17","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 1","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-18","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-19","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-20","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-21","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-22","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-23","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-24","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-25","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 1"," 0","0","0"," 0"," 0","0","0"," 0"," 0","1"," 0","0"," 1"," 0","0","0","0"," 1"," 0"," 0"
"1960-07-26","0","0"," 0","0","1","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 1","0"," 0"," 0"," 0","0","1"," 0"," 0","0","0"," 0"," 0","1"," 0","0"," 0"," 0","0","0","1"," 0"," 0"," 0"
"1960-07-27","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-28","0","0"," 0","0","1","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 1","0"," 0"," 1"," 1","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 1"," 0"
"1960-07-29","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-30","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-07-31","0","0"," 0","0","0","0","0"," 1","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-01","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-02","0","0"," 0","0","0","0","0"," 0","0","0",NA,"0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-03","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-04","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-05","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-06","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-07","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-08","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-09","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-10","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-11","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-12","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-13","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-14","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-15","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-16","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-17","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-18","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","1"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-19","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-20","0","0"," 0","0","0","0","0"," 0","0","0",NA,"0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-21","0","0"," 0","0","0","1","0"," 0","0","0"," 0","0","0"," 1"," 0"," 0"," 0","1"," 0"," 0"," 0","0","0"," 0"," 0","0","1"," 0"," 1","0"," 1","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-22","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 1"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","1"," 0"," 1","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-23","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 1"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","1"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-24","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 1","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-25","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-26","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-27","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-28","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-29","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-30","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1960-08-31","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-01","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-02","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-03","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-04","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-05","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-06","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-07","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-08","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-09","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-10","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-11","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-12","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-13","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
"1961-06-14","0","0"," 0","0","0","0","0"," 0","0","0"," 0","0","0"," 0"," 0"," 0"," 0","0"," 0"," 0"," 0","0","0"," 0"," 0","0","0"," 0"," 0","0"," 0","0"," 0"," 0","0","0","0"," 0"," 0"," 0"
